time,open,high,low,close,volume
1585076407047,91.32,95.55,90.54,87.79,227.0
1585162807258,98.32,98.33,98.02,95.55,10.0
1585249206845,96.25,100.54,96.25,98.02,2.0
1585335608492,100.0,100.0,97.04,100.54,70.0
1585591206763,98.51,99.86,98.51,97.88,2.0
1585677606463,101.38,101.38,101.3,99.86,2.0
1585764007266,98.32,98.32,98.32,101.3,1.0
1585850407660,99.09,99.09,98.58,98.32,2.0
1585936817217,98.47,98.47,97.97,98.58,29.0
1586196007727,100.74,100.88,100.74,97.97,125.0
1586282412132,103.22,103.22,103.14,100.88,2.0
1586368806960,102.58,103.72,102.58,103.14,2.0
1586455209441,104.76,105.26,103.82,103.72,84.0
1586541606964,104.76,105.26,103.82,103.72,84.0
1586800806740,104.76,105.26,103.82,103.72,84.0
1586887206866,106.38,106.38,106.1,105.26,107.0
1586973607649,106.3,106.3,103.68,106.1,2.0
1587060007663,104.68,104.68,103.74,103.68,1.0
1587146406708,106.28,106.28,106.26,103.74,2.0
1587405609023,106.56,106.62,105.96,106.26,14.0
1587492007136,105.76,105.76,103.74,106.62,2.0
1587578407569,104.74,105.9,104.74,103.74,2.0
1587664806823,106.82,106.82,106.68,105.9,2.0
1587751207952,105.8,105.86,105.8,106.68,2.0
1588010407454,107.44,107.44,107.2,105.86,2.0
1588096807192,107.22,108.74,107.22,107.2,2.0
1588183207440,108.74,110.02,108.74,108.74,2.0
1588269607648,110.64,110.64,108.8,110.02,11.0
1588356007113,110.64,110.64,108.8,110.02,11.0
1588615206663,106.8,106.8,105.84,108.8,30.0
1588701609035,106.82,107.12,106.82,105.84,12.0
1588788008331,107.42,107.42,106.82,107.06,9.0
1588874408258,107.2,107.94,107.2,106.82,2.0
1588960807166,108.94,109.36,108.94,107.94,2.0
1589220006902,109.74,109.74,108.9,109.36,2.0
1589306407284,108.76,109.22,108.76,109.0,2.0
1589392808445,108.16,108.16,107.9,109.22,2.0
1589479206988,107.1,107.1,105.86,107.9,40.0
1589565607006,106.86,106.86,105.84,105.86,4.0
1589824808004,107.44,109.32,107.44,105.84,2.0
1589911207547,109.82,109.82,109.04,109.32,2.0
1589997607856,108.62,109.9,108.62,109.04,2.0
1590084006678,108.76,109.06,108.76,109.9,2.0
1590170407284,108.12,109.62,108.12,109.06,2.0
1590429612129,110.2,111.02,110.2,109.62,2.0
1590516007570,111.82,111.82,111.82,111.02,2.0
1590602407956,112.22,112.22,111.72,111.82,2.0
1590688808362,112.64,113.72,112.64,111.72,8.0
1590775207121,113.24,113.32,112.96,113.72,2.0
1591034417442,114.5,114.6,114.5,112.96,2.0
1591120812695,114.88,115.18,114.88,114.6,2.0
1591207212474,115.9,117.38,115.9,115.18,2.0
1591293608060,117.14,117.14,117.1,117.38,2.0
1591380007856,117.7,118.38,117.7,117.1,2.0
1591639207548,117.22,117.36,117.0,118.38,3020.0
1591725607464,117.32,117.32,116.1,117.0,2.0
1591812018200,116.66,116.66,115.96,116.1,2.0
1591898407807,114.28,114.28,112.48,115.96,2.0
1591984807453,111.74,112.84,111.74,112.48,71.0
1592244017384,110.58,112.38,110.42,112.84,5.0
1592330408004,114.14,115.16,114.14,112.38,9.0
1592416807228,115.1,115.84,115.1,115.02,2.0
1592503207065,115.48,115.48,115.48,115.84,2.0
1592589607784,116.12,116.12,116.1,115.48,18.0
1592848807078,115.22,115.42,115.22,116.1,2.0
1592935207669,116.06,116.68,116.06,115.42,2.0
1593021607555,116.18,116.18,114.16,116.68,9.0
1593108007948,113.82,114.8,113.82,114.16,26.0
1593194408221,116.0,116.0,114.7,114.8,10.0
1593453606658,114.54,115.26,114.54,114.7,2.0
1593540007880,115.44,115.74,115.44,115.26,2.0
1593626412364,116.32,116.32,116.02,115.74,2.0
1593712807243,116.64,117.66,116.64,116.02,292.0
1593799207237,117.78,117.78,117.2,117.66,2.0
1594058407213,118.38,118.38,118.38,117.2,1.0
1594144808071,118.02,118.06,117.46,118.38,11.0
1594231207900,117.5,118.1,117.5,118.06,3.0
1594317623129,118.2,118.2,117.04,117.7,2.0
1594404007495,116.64,117.9,116.64,117.04,320.0
1594663207157,118.88,118.88,118.78,117.9,2.0
1594749607065,117.66,118.38,117.5,118.78,4.0
1594836007477,119.12,119.52,119.12,118.38,2.0
1594922407213,118.92,119.42,118.92,119.52,2.0
1595008806382,119.6,119.62,119.6,119.42,2.0
1595268006749,119.28,120.68,119.28,119.62,2.0
1595354410551,121.36,121.36,120.8,120.68,2.0
1595440807104,120.42,120.54,120.42,120.8,2.0
1595527207451,120.92,120.92,120.4,120.54,4.0
1595613607379,119.14,119.14,118.64,120.4,44.0
1595872807563,118.56,118.82,118.5,118.64,4.0
1595959207067,118.68,118.84,118.68,118.5,2.0
1596045607146,118.92,118.92,118.9,118.84,2.0
1596132006648,118.66,118.66,116.92,118.9,4.0
1596218406420,118.48,118.48,115.9,116.92,6.0
1596477607647,116.2,117.9,116.2,115.9,20.0
1596564007025,118.5,118.5,117.94,117.9,8.0
1596650407615,118.96,119.18,118.96,117.94,2.0
1596736806813,118.78,118.78,118.36,119.18,2.0
1596823206887,118.48,118.9,118.48,118.36,2.0
1597082407169,119.04,119.04,119.0,118.9,1.0
1597168807034,119.74,120.14,119.74,119.04,2.0
1597255206491,119.92,122.28,119.92,120.14,1351.0
1597341607060,122.24,122.24,122.06,122.28,2.0
1597428008085,121.64,121.64,120.96,122.06,8.0
1597687217863,120.9,120.9,120.88,120.96,2.0
1597773607887,120.46,120.66,120.3,120.88,344.0
1597860007000,120.26,121.18,120.26,120.66,2.0
1597946406863,120.16,120.38,120.16,121.18,4.0
1598032806881,120.82,120.82,120.42,120.38,2.0
1598292006272,121.46,122.02,121.46,120.42,340.0
1598378407257,122.62,122.62,121.44,122.02,2.0
1598464807355,121.22,122.54,121.22,121.44,1.0
1598551206764,122.4,122.4,121.72,122.54,79.0
1598637607084,121.76,121.76,121.2,121.72,2.0
1598896806790,121.66,121.66,120.34,121.2,4.0
1598983210178,120.96,120.96,119.82,120.34,843.0
1599069607153,121.06,121.68,121.06,120.32,2.0
1599156007237,122.66,122.66,119.98,121.68,6.0
1599242406425,119.08,120.64,118.78,119.98,2.0
1599501606815,119.44,120.4,119.44,118.78,2.0
1599588007232,120.58,120.58,119.4,120.4,17.0
1599674407563,119.82,121.48,119.82,119.4,2.0
1599760810533,121.6,121.6,120.9,121.48,2.0
1599847213173,121.02,121.12,120.96,120.9,35.0
1600106406561,121.7,121.7,120.72,121.12,36.0
1600192806634,121.24,121.78,121.24,120.8,8.0
1600279206969,121.9,122.08,121.9,121.54,2.0
1600365607142,120.8,121.46,120.8,122.08,2.0
1600452007043,121.48,121.48,120.96,121.46,2.0
1600711211822,120.16,120.16,118.06,120.96,4.0
1600797607310,118.64,118.64,117.78,118.06,4.0
1600884006394,118.04,118.04,117.74,117.78,2.0
1600970407076,116.82,117.22,116.82,117.74,3.0
1601056806534,117.18,117.3,117.18,117.22,4.0
1601316007192,118.46,119.14,118.46,117.18,2.0
1601402406364,118.8,118.8,118.68,119.14,2.0
