time,open,high,low,close,volume
1573498817920,88.493,88.722,88.431,88.35,180.0
1573585218332,88.657,88.717,88.42,88.722,4594.0
1573671619356,88.649,89.721,88.649,88.462,900.0
1573758018101,89.723,89.723,89.188,89.519,270.0
1573844417581,89.044,89.266,88.84,89.188,726.0
1574103618044,89.058,89.463,89.0,89.159,706.0
1574276418347,88.936,89.069,88.705,89.064,1733.0
1574362820197,88.409,88.49,88.154,88.705,97.0
1574449218743,88.29,88.708,88.155,88.154,471.0
1574708417505,88.649,89.327,88.649,88.458,3032.0
1574794816943,89.192,89.834,89.192,89.327,1247.0
1574881218210,89.779,89.843,89.596,89.534,160.0
1574967619319,89.942,89.942,89.614,89.822,919.0
1575054018709,89.652,89.779,89.556,89.78,248.0
1575313231722,89.42,89.572,88.26,89.556,2762.0
1575399618091,88.614,89.024,88.198,88.26,1522.0
1575486019530,88.237,88.445,87.997,88.239,302.0
1575572420240,88.736,88.736,88.409,88.432,48.0
1575658820817,88.766,89.621,88.766,88.409,187.0
1575918020652,89.767,89.767,89.096,89.621,435.0
1576004424874,88.898,88.898,88.2,89.374,84.0
1576090822040,89.146,89.146,88.419,88.814,826.0
1576177218894,88.864,88.864,88.16,88.844,18856.0
1576263617026,88.093,88.438,87.704,88.319,745.0
1576522818309,88.582,89.746,88.582,88.377,1119.0
1576609217849,88.777,88.838,88.51,89.493,440.0
1576695620220,89.141,90.0,89.141,88.822,5821.0
1576782017295,89.437,89.518,89.153,89.544,183.0
1576868417967,89.763,90.915,89.763,89.518,3061.0
1577127621076,91.02,91.35,90.915,90.915,259.0
1577214018017,90.993,91.253,90.905,91.181,164.0
1577300417619,90.993,91.253,90.905,91.181,164.0
1577386819210,90.993,91.253,90.905,91.181,164.0
1577473218504,91.8,91.8,91.275,91.253,12632.0
1577732427378,91.308,91.308,90.477,91.275,2647.0
1577818818657,90.538,90.538,90.067,90.477,44.0
1577905221028,90.538,90.538,90.067,90.477,44.0
1577991617649,90.56,91.225,90.381,90.205,4899.0
1578078019132,90.269,91.135,90.269,90.701,1152.0
1578337217487,90.73,91.298,90.187,91.135,268.0
1578423618905,91.57,91.598,90.951,91.298,519.0
1578510018377,90.477,90.637,90.322,90.953,219.0
1578596418385,90.771,90.771,90.463,90.322,65.0
1578682819007,90.494,90.499,90.298,90.463,551.0
1578942016297,90.154,90.282,89.93,90.298,404.0
1579028418154,90.129,90.484,89.843,90.26,2976.0
1579114817776,90.346,91.086,90.346,90.451,519.0
1579201216646,91.233,91.642,91.233,91.086,36.0
1579287618362,91.613,92.697,91.613,91.642,2443.0
1579546817303,92.572,92.79,92.428,92.697,464.0
1579633221850,92.151,92.592,91.965,92.569,2600.0
1579719617566,92.929,93.02,92.575,92.592,306.0
1579806018365,92.715,92.715,92.353,92.644,197.0
1579892416577,92.357,93.268,92.357,92.5,2873.0
1580151618812,92.091,92.091,91.16,92.94,6733.0
1580238017378,91.331,91.42,90.662,91.273,274.0
1580324416987,91.158,91.494,91.0,91.417,627.0
1580410814714,90.879,91.271,90.185,91.275,1876.0
1580497213909,90.447,90.447,89.82,90.352,2780.0
1580756415833,90.087,90.449,90.0,89.899,101.0
1580842814260,90.463,91.307,90.463,90.273,98.0
1580929214267,91.001,91.742,91.001,91.307,2229.0
1581015614420,91.741,92.186,91.691,91.742,2467.0
1581102014771,92.193,92.193,91.497,92.186,2509.0
1581361216347,91.358,91.555,91.237,91.559,254.0
1581447614695,91.481,91.8,91.303,91.555,59.0
1581534018300,91.661,91.864,91.176,91.303,218.0
1581620424116,90.427,91.014,90.21,91.367,3074.0
1581706825711,90.881,91.833,90.881,90.918,6076.0
1581966015279,91.855,92.026,91.727,91.801,1771.0
1582052414155,91.955,92.15,91.955,91.861,937.0
1582138817617,92.213,93.091,92.213,92.15,52.0
1582225214811,92.78,92.889,92.446,93.091,329.0
1582311617933,92.548,92.548,91.973,92.446,36.0
1582570814495,90.336,90.336,88.616,91.973,4923.0
1582657214485,88.758,88.798,87.589,89.005,1056.0
1582743621167,87.559,87.567,85.9,87.68,956.0
1582830013345,85.24,85.499,83.414,87.402,13497.0
1582916416045,82.11,82.11,79.841,83.555,3882.0
1583175616345,82.077,82.815,80.569,80.629,8774.0
1583262016665,82.609,83.29,82.253,81.024,2593.0
1583348414669,82.568,84.228,82.11,82.411,3938.0
1583434814067,84.099,84.099,82.579,83.552,283.0
1583521238347,81.81,81.81,80.354,83.085,5585.0
1583780414422,76.488,78.389,75.991,80.354,2716.0
1583866814119,77.32,78.588,74.859,76.103,1920.0
1583953214377,76.02,76.697,74.606,75.217,3191.0
1584039614999,72.272,72.272,67.557,74.606,1905.0
1584126015466,68.23,72.8,68.23,67.557,4894.0
1584385214758,67.279,67.983,64.0,69.34,2195.0
1584471616476,68.202,69.225,65.902,67.38,5817.0
1584558015964,67.33,68.981,66.758,69.126,2438.0
1584644422062,68.93,71.21,68.36,67.16,645.0
1584730818526,74.909,74.909,70.75,71.21,454.0
1584990016028,68.1,68.619,67.223,71.685,717.0
1585076415312,69.367,69.811,68.895,67.859,1296.0
1585162815722,71.5,72.1,69.62,69.811,732.0
1585249215332,70.846,74.063,70.846,72.1,323.0
1585335619017,73.441,73.441,71.323,74.063,696.0
1585591215711,71.355,73.335,70.1,71.674,13503.0
1585677614417,73.051,74.392,72.826,73.05,4311.0
1585764015949,72.607,73.349,72.2,74.312,1220.0
1585850416204,73.415,73.665,72.35,73.007,913.0
1585936838036,73.42,73.42,72.5,73.055,2805.0
1586196015800,74.374,75.374,74.369,72.891,239.0
1586282420603,75.81,76.279,74.928,75.374,6906.0
1586368816638,75.229,75.616,74.795,75.928,2473.0
1586455219050,76.648,76.806,75.5,75.616,2969.0
1586541614296,76.648,76.806,75.5,75.616,2969.0
1586800819203,76.648,76.806,75.5,75.616,2969.0
1586973615503,78.4,78.4,76.861,77.3,1478.0
1587060016499,77.112,77.968,77.112,76.938,525.0
1587146437664,77.999,79.171,77.999,77.692,7052.0
1587492015640,79.9,79.9,76.516,79.528,2323.0
1587578418917,76.188,77.614,76.188,76.516,945.0
1587664823140,78.048,78.048,76.526,77.25,149.0
1587751217624,77.42,77.929,77.034,77.135,16.0
1588010415833,78.727,78.727,77.701,77.034,188.0
1588096816986,78.26,79.0,78.0,78.123,89.0
1588183216134,78.758,79.088,78.214,78.741,388.0
1588269618251,79.012,79.376,78.349,79.088,3118.0
1588356014599,79.012,79.376,78.349,79.088,3118.0
1588615213832,76.883,76.883,76.059,78.349,246.0
1588701617324,76.331,76.5,76.331,76.059,6953.0
1588788015472,76.56,77.182,76.56,76.494,417.0
1588874418490,77.67,77.67,77.5,76.848,21.0
1588960816375,78.06,78.713,78.06,77.646,2617.0
1589220013870,79.448,79.448,78.4,78.589,663.0
1589306415451,79.161,79.161,78.85,78.759,78.0
1589392817891,78.297,78.297,77.586,78.886,2956.0
1589479215145,76.859,76.904,75.29,77.586,4039.0
1589565615398,76.192,76.192,76.0,75.468,255.0
1589824817798,77.314,78.3,77.314,76.005,2025.0
1589911215549,78.072,78.072,77.115,78.142,4774.0
1589997617078,77.796,77.931,77.469,77.671,1083.0
1590084015595,76.991,77.817,76.991,77.76,231.0
1590170415448,76.516,76.919,76.0,77.259,51.0
1590429620766,76.959,78.057,76.959,76.919,826.0
1590516016490,78.42,78.42,78.041,78.03,187.0
1590602421533,78.448,78.981,78.448,78.401,151.0
1590688816071,78.99,80.288,78.99,78.785,1139.0
1590775216594,79.658,79.658,78.551,80.127,12484.0
1591034431657,78.501,80.434,78.501,78.571,474.0
1591120821391,80.606,80.606,79.811,80.199,4266.0
1591207220001,80.033,81.144,80.033,79.811,6109.0
1591293616929,81.096,81.6,80.988,81.144,3729.0
1591639215313,81.088,82.303,81.001,81.555,1371.0
1591725617139,82.181,83.0,81.51,82.102,239.0
1591812026428,81.999,82.388,81.701,81.782,1676.0
1591898414771,80.461,80.461,78.969,81.701,1163.0
1591984816029,78.788,79.756,78.193,78.969,3010.0
1592244025935,78.259,78.8,77.534,79.369,712.0
1592330418768,79.569,81.21,79.569,78.46,29.0
1592416816151,80.812,81.675,80.723,80.696,108.0
1592503237111,81.528,81.786,80.942,81.675,581.0
1592589615890,81.164,82.585,81.164,81.088,167.0
1592848814952,81.252,81.685,80.641,82.142,34.0
1592935216584,81.574,81.574,80.77,80.641,845.0
1593021616764,80.662,80.662,79.178,81.137,549.0
1593108016293,79.309,79.316,79.208,79.178,5.0
1593194417179,79.819,80.133,79.204,79.208,266.0
1593453614527,78.583,78.82,78.463,79.204,540.0
1593540016510,78.959,78.994,78.851,78.82,11722.0
1593626424884,79.082,79.097,78.043,78.994,226.0
1593799214541,80.415,80.45,79.726,80.229,1298.0
1594058414117,80.818,80.818,79.873,79.726,1393.0
1594144817058,80.27,80.507,79.74,80.449,836.0
1594231216525,79.201,80.614,79.201,80.083,177.0
1594317632630,80.252,80.252,79.406,80.122,21.0
1594404015607,79.444,80.913,79.444,79.406,775.0
1594663214701,81.414,81.853,80.906,80.913,16.0
1594749618330,80.308,80.472,80.064,81.047,39.0
1594836015681,81.15,81.975,81.15,80.472,312.0
1594922414880,80.691,81.32,80.58,81.975,10.0
1595008814770,81.324,81.606,81.075,81.32,597.0
1595268019888,80.825,81.208,80.513,81.152,139.0
1595354418818,81.571,81.86,81.571,81.208,146.0
1595440814283,81.448,81.448,80.852,81.854,33699.0
1595527214880,81.783,82.7,81.783,81.133,23129.0
1595613614814,81.971,81.971,81.1,82.308,2375.0
1595872814682,81.126,81.126,80.82,81.463,173.0
1595959214314,81.006,82.0,81.006,80.82,129.0
1596045615344,82.177,82.922,82.177,81.958,335.0
1596132014674,83.519,83.519,81.235,82.645,4058.0
1596218413818,81.433,81.833,80.423,81.891,2511.0
1596477615896,80.503,81.3,79.914,80.423,282.0
1596564014369,80.559,80.568,80.084,81.27,157.0
1596650415923,80.751,80.751,79.662,80.465,4163.0
1596736814338,79.09,79.09,78.853,79.695,133.0
1596823214187,78.807,78.901,78.75,78.853,36.0
1597082416028,78.8,79.05,78.603,78.833,381.0
1597168814309,79.626,80.342,79.626,79.034,607.0
1597255215147,79.621,80.94,79.621,79.8,1804.0
1597341614833,80.687,80.907,80.663,80.94,133.0
1597428016808,80.666,80.666,80.154,80.875,1.0
1597687226133,80.436,80.705,80.0,80.154,480.0
1597773619605,80.335,80.62,80.335,80.705,79.0
1597860016737,80.549,81.32,80.549,80.463,1329.0
1597946415137,80.484,80.697,80.38,81.32,189.0
1598032815765,80.592,80.592,79.8,80.57,182.0
1598292014528,80.726,81.245,80.726,80.239,120.0
1598378415302,81.636,81.778,81.09,81.245,51.0
1598464815768,80.782,81.36,80.782,81.09,827.0
1598551215740,81.387,81.573,81.24,81.36,382.0
1598637615920,81.353,81.353,80.32,81.338,45.0
1598896814703,80.898,80.898,79.875,80.32,2228.0
1598983223275,80.076,80.085,79.0,79.956,969.0
1599069615056,79.59,80.899,79.59,79.241,239.0
1599156015465,81.73,82.286,80.844,80.899,383.0
1599242414378,80.081,80.957,79.886,80.979,271.0
1599501614821,80.148,80.479,80.07,79.886,182.0
1599588015916,80.554,80.554,79.598,80.447,62.0
1599674418034,80.015,81.146,79.9,79.824,174.0
1599760818097,81.081,81.366,80.449,80.983,52.0
1599847221825,80.607,80.612,80.367,80.512,137.0
1600106413925,80.859,80.859,80.311,80.507,321.0
1600192814897,80.244,81.0,80.062,80.411,745.0
1600279216749,80.791,81.068,80.791,80.756,10497.0
1600365615425,80.406,80.815,80.307,81.068,96.0
1600452014531,80.535,80.63,79.978,80.723,1510.0
1600711219794,79.443,79.443,78.005,80.05,1014.0
1600797615430,78.538,78.626,78.129,78.259,257.0
1600884015578,78.91,79.451,78.409,78.235,200.0
1600970415110,77.932,78.379,77.725,78.409,233.0
1601056814171,77.896,78.326,77.61,77.8,594.0
1601316015509,79.886,79.976,79.797,78.032,96.0
